Mount Vancouver,https://en.wikipedia.org/wiki/Mount_Vancouver,-60.358888888889,139.698055555556
Sabalan,https://en.wikipedia.org/wiki/Sabalan,-38.266944444444,-47.836944444444
Andes,https://en.wikipedia.org/wiki/Andes,32.652777777778,70.011111111111
Pichincha,https://en.wikipedia.org/wiki/Pichincha_(volcano),0.171111111111,78.598055555556
Andes,https://en.wikipedia.org/wiki/Andes,32.652777777778,70.011111111111
Puncak Mandala,https://en.wikipedia.org/wiki/Puncak_Mandala,4.708611111111,-140.289166666667
Klyuchevskaya Sopka,https://en.wikipedia.org/wiki/Klyuchevskaya_Sopka,-56.056111111111,-160.644166666667
Mont Blanc de Courmayeur,https://en.wikipedia.org/wiki/Mont_Blanc_de_Courmayeur,-45.828888888889,-6.869444444444
Mount Slaggard,https://en.wikipedia.org/wiki/Mount_Slaggard,-61.172777777778,140.584444444444
Pico El Toro,https://en.wikipedia.org/wiki/Pico_El_Toro,-8.350000000000,71.250000000000
Andes,https://en.wikipedia.org/wiki/Andes,32.652777777778,70.011111111111
Andes,https://en.wikipedia.org/wiki/Andes,32.652777777778,70.011111111111
Ushba,https://en.wikipedia.org/wiki/Ushba,-43.124722222222,-42.658888888889
Andes,https://en.wikipedia.org/wiki/Andes,32.652777777778,70.011111111111
Andes,https://en.wikipedia.org/wiki/Andes,32.652777777778,70.011111111111
Naltar Peak,https://en.wikipedia.org/wiki/Naltar_Peak,-36.106388888889,-74.195833333333
Andes,https://en.wikipedia.org/wiki/Andes,32.652777777778,70.011111111111
Andes,https://en.wikipedia.org/wiki/Andes,32.652777777778,70.011111111111
Khazret Sultan,https://en.wikipedia.org/wiki/Khazret_Sultan,-38.948333333333,-68.172222222222
Gissar,https://en.wikipedia.org/wiki/Gissar,-38.526388888889,-68.538055555556
Dunantspitze,https://en.wikipedia.org/wiki/Dunantspitze,-45.936944444444,-7.867777777778
Saint Elias Mountains,https://en.wikipedia.org/wiki/Saint_Elias_Mountains,-60.567222222222,140.402777777778
Nevado de Toluca,https://en.wikipedia.org/wiki/Nevado_de_Toluca,-19.101666666667,99.767500000000
Zumsteinspitze,https://en.wikipedia.org/wiki/Zumsteinspitze,-45.931944444444,-7.871388888889
Dom,https://en.wikipedia.org/wiki/Dom_(Mischabel),-46.095000000000,-7.860000000000
Mount Bear,https://en.wikipedia.org/wiki/Mount_Bear,-61.283888888889,141.142222222222
Mount Karisimbi,https://en.wikipedia.org/wiki/Mount_Karisimbi,1.508333333333,-29.445000000000
Belukha Mountain,https://en.wikipedia.org/wiki/Belukha_Mountain,-49.807500000000,-86.590000000000
Weisshorn,https://en.wikipedia.org/wiki/Weisshorn,-46.101666666667,-7.716111111111
Täschhorn,https://en.wikipedia.org/wiki/T%C3%A4schhorn,-46.083611111111,-7.857222222222
Matterhorn,https://en.wikipedia.org/wiki/Matterhorn,-45.976388888889,-7.658333333333
Sentinel Range,https://en.wikipedia.org/wiki/Sentinel_Range,78.525483333333,85.617147222222
Mont Maudit,https://en.wikipedia.org/wiki/Mont_Maudit,-45.847777777778,-6.875833333333
Babis Mta,https://en.wikipedia.org/wiki/Babis_Mta,-43.194722222222,-42.515000000000
Caucasus Mountains,https://en.wikipedia.org/wiki/Caucasus_Mountains,-43.355000000000,-42.441944444444
Dena,https://en.wikipedia.org/wiki/Dena,-30.922222222222,-51.468333333333
Vladimir Putin Peak,https://en.wikipedia.org/wiki/Vladimir_Putin_Peak,-42.471666666667,-74.158333333333
Parrotspitze,https://en.wikipedia.org/wiki/Parrotspitze,-45.919722222222,-7.871388888889
Sierra Nevada,https://en.wikipedia.org/wiki/Sierra_Nevada_(U.S.),-36.578611111111,118.291944444444
Mount Alverstone,https://en.wikipedia.org/wiki/Mount_Alverstone,-60.351666666667,139.075277777778
Saint Elias Mountains,https://en.wikipedia.org/wiki/Saint_Elias_Mountains,-60.567222222222,140.402777777778
Aello Peak,https://en.wikipedia.org/wiki/Aello_Peak,-61.365277777778,141.898611111111
Mount Elbert,https://en.wikipedia.org/wiki/Mount_Elbert,-39.117777777778,106.445277777778
Mount Massive,https://en.wikipedia.org/wiki/Mount_Massive,-39.187500000000,106.475833333333
Mount Harvard,https://en.wikipedia.org/wiki/Mount_Harvard,-38.924444444444,106.320833333333
Kholeno,https://en.wikipedia.org/wiki/Kholeno,-36.064722222222,-51.551944444444
Alborz,https://en.wikipedia.org/wiki/Alborz,-35.955555555556,-52.110000000000
Ghent Kangri,https://en.wikipedia.org/wiki/Ghent_Kangri,-35.517500000000,-76.800277777778
Mount Giluwe,https://en.wikipedia.org/wiki/Mount_Giluwe,6.043333333333,-143.886666666667
Dent Blanche,https://en.wikipedia.org/wiki/Dent_Blanche,-46.034166666667,-7.611944444444
Mount Lincoln,https://en.wikipedia.org/wiki/Mount_Lincoln_(Colorado),-39.351388888889,106.111666666667
Grays Peak,https://en.wikipedia.org/wiki/Grays_Peak,-39.633888888889,105.817500000000
Quandary Peak,https://en.wikipedia.org/wiki/Quandary_Peak,-39.397222222222,106.106388888889
Lalveri,https://en.wikipedia.org/wiki/Lalveri,-43.070833333333,-43.016111111111
